age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_tenure,existing_loans,default
27,31943.565002487227,15138.483397883158,507.68865881598475,146,2,15.682230831894792,60,2,0
60,66710.12513507972,27474.088893814147,694.5856185433396,1,8,19.897937428599285,36,1,0
45,72271.20141760341,10902.954119618547,670.6661064985828,160,18,17.57844446379127,48,2,1
33,40941.550921102236,5530.876438938934,662.4504323455183,63,18,18.277751146320064,36,3,0
41,22137.052969035878,10436.681850063851,539.7598425931014,254,2,16.746767951485396,48,0,0
61,74612.22668483447,2147.461348033994,708.7746526987628,118,15,19.50400882051814,36,2,1
30,32385.017443417815,33130.86247871229,638.6906367442334,110,17,7.269840346504748,36,3,0
29,41943.98093511937,19344.36715446509,632.6916487896278,190,15,10.018506614021241,48,2,0
35,28534.86768565424,8034.456356951582,524.2070317655388,207,15,14.582693419543544,12,0,0
22,55749.17122913659,14366.341857197842,527.8183526779593,213,13,19.329206971936323,36,0,0
45,34600.758449908244,14117.387079487908,850.0,91,18,11.169960746309929,36,2,0
33,64028.14715074682,26478.435321714263,534.6851175401182,77,15,21.14438149337601,24,3,1
54,38804.80480554928,32905.77618481516,439.2842922397408,5,18,6.306782710235166,60,4,0
54,60756.89196015346,23681.767474858825,611.4563525864833,45,19,20.818014762217476,24,1,0
55,31506.301560894262,20938.35135154714,630.9515891704882,275,18,18.981184776573443,36,2,0
58,74525.25754870966,17555.38460469843,558.3117285697319,112,15,6.3052411249279245,36,3,0
23,40001.947964040985,15926.727128403701,567.8234875201728,15,10,5.632707928110479,36,0,0
62,51801.36407504867,15736.786305148224,638.1181843370778,250,16,21.798113705740576,12,3,0
26,26241.992423318337,15911.134657576133,686.4449814076914,252,9,7.895882761739996,24,2,0
39,49678.397746792296,13417.004016170491,509.99967926937404,249,2,10.066070182169856,60,3,0
23,26984.250453837132,11411.803429893942,610.4344071269084,47,13,22.92581822696614,12,3,1
38,49122.10166046391,6519.107156814434,649.8250380748481,112,1,11.857517437168108,48,2,0
59,30769.341969414316,13121.935507803986,626.1037247984219,259,8,15.608697866089628,36,2,0
29,46892.957610818456,4509.36350189029,581.3332522890855,175,6,5.6203220644840135,12,4,0
32,59318.42042594461,10493.560498738687,547.49442247546,97,19,16.380243836877142,48,2,0
25,22553.23186392082,14119.999761099349,822.9787193948349,194,19,19.270503063687023,36,0,0
23,49129.42900047289,17080.344823507705,416.3050106490268,284,2,16.302159405744273,12,3,0
31,58166.191794070335,16941.208085114296,752.533061835536,148,18,21.173607539622132,36,0,0
50,58081.43435298092,18955.35840405208,535.7495449466396,297,18,20.5310971083809,24,1,0
24,88367.64821008022,18271.497673605514,674.0349206740402,2,15,14.582195876138675,36,1,0
25,35109.831207284864,29348.02007625309,657.821032550233,278,16,17.902135230957636,60,2,0
21,49943.829838590114,28262.872271171807,546.0539075358743,260,13,10.53274234199628,60,3,0
47,84954.43581807837,11923.98618241027,630.7747295408792,222,5,12.172466501059436,36,2,0
48,22534.875672743758,22351.939906668078,610.2868066457083,280,18,17.437690012945655,12,4,0
49,10000.0,13596.137848046492,652.7711015619144,290,5,18.208265114596042,48,0,0
38,60711.43323791572,1627.8353850593776,778.1950879929659,234,16,6.707143039438996,48,2,0
32,70864.47123208675,20319.9299100158,792.2904782853038,64,6,21.384783539558637,60,4,0
33,10000.0,10778.414856051051,573.2679203296699,206,7,17.743465854941682,60,0,0
61,43603.98324503819,9567.096408988495,684.5756273338257,294,1,11.547040086788467,12,2,0
22,29641.267418722444,10333.79676897166,751.865290942189,215,8,9.527211347001543,24,2,0
57,56193.50557203721,8963.433138808377,606.6950769512492,110,7,17.061688346557474,60,2,0
36,49323.04812576472,29659.718541980234,709.9604337129251,273,7,18.91776678531013,60,4,0
44,76178.92266192412,5358.32796563486,850.0,280,7,23.56811366537389,36,0,0
55,23102.892486665885,13770.239211094793,535.9794511480479,136,1,8.699828478035219,24,3,0
42,57720.66886895522,1492.514726600206,697.8645032888181,168,12,15.058371096924752,24,4,0
56,62432.245105097405,9146.920210301825,549.2200115460598,277,11,24.10359342744566,60,4,0
31,51006.852686940976,4490.9803738715655,587.4894924601984,229,16,23.19064900445132,36,4,0
49,10000.0,19132.480495156837,602.436001249279,193,1,14.557888108986777,12,0,0
55,58310.7970262042,2810.1523049278076,694.285644430959,172,6,16.04078962753391,48,1,0
35,35386.89007211519,26447.670511073196,850.0,275,5,23.330033940417316,60,3,0
51,15134.469973431136,4485.174845208314,590.2947813073946,214,12,5.642491961986957,48,3,0
62,57384.054575390095,6688.14117859689,750.8722050075362,139,17,24.524023497168624,48,3,1
61,65344.03349736264,20395.947688464043,559.8211129629346,201,13,24.539882259806003,48,1,0
63,37692.00649550363,30027.56172253575,606.0607758370005,63,5,23.887308200290196,60,4,0
36,66676.83292458524,11506.939105958822,781.2775798608704,159,15,24.310094013475542,12,1,0
30,66877.62376145145,19754.77441152554,745.6862676577437,61,2,11.081369428062661,24,3,0
52,49650.913210684776,6643.32330131958,608.8175388723145,132,2,5.741361121757307,36,4,0
22,61926.77370085322,10913.717458966637,589.4416945676604,119,16,10.68691613577985,24,0,0
44,69527.19536769534,14130.992246182292,696.8560899817254,299,12,11.913289481619206,36,3,0
43,60500.92947739283,8378.661892266038,584.5942721413232,156,4,12.049295618331275,24,4,0
22,10000.0,24123.04204159232,602.008971400442,288,9,18.609177000042507,60,0,0
58,10000.0,21416.37847088076,609.8546045698322,12,12,22.272342340044133,60,1,0
51,71321.24998671551,10747.206440581693,632.17109737751,227,2,9.439735211971001,48,4,0
60,36231.64779497066,1000.0,591.6684772158114,273,8,13.945655419930151,36,4,0
46,40080.83894328427,9192.908290193269,486.5303740770076,230,14,12.570225180790429,12,1,0
49,87799.8798185338,25072.094037875337,805.21105444548,65,11,20.292042600163384,60,0,0
23,35326.40231398944,14001.352592387773,732.0925022099603,227,8,11.357905510664555,36,1,0
34,47230.71418737728,23188.099234421774,641.2694733103232,144,9,6.124319913700957,60,3,0
45,50249.36875572782,28213.134898852935,576.1447994004913,160,7,11.676073463573477,12,2,0
21,45740.86877850858,19854.715805013235,770.299642061213,288,14,12.079422027617941,36,1,1
23,76881.62846843613,24041.82043607026,696.7595103297732,83,7,21.447728153603464,48,3,0
46,42507.93553540211,10446.441013376068,585.1289390630209,21,10,15.957886089049872,36,4,0
38,64387.01288660482,24305.862930108047,700.749640732757,124,7,15.470300079904595,12,3,1
29,51405.21173694731,13307.464081427204,658.0721082107407,180,15,16.9765784149809,48,4,0
58,69338.64685808375,8866.221269860918,663.4312265639081,43,18,16.229077951001578,60,2,0
43,22561.014554310434,31916.780955646253,736.1980881895245,283,13,18.63300136703506,48,2,0
41,10000.0,14839.574874652631,700.1038714142522,264,4,23.07792091875319,60,1,0
21,50594.97973612542,9299.528228077768,735.3913210487264,277,12,22.527047108492006,12,2,1
41,33050.99365998601,18400.491464043334,833.2833894167248,216,18,14.90638357689226,24,1,0
47,79297.59829247594,6313.813605556397,708.3609161475529,84,7,21.93569646153998,24,0,1
62,48338.688256334644,4954.922969095851,850.0,280,4,22.260571189799197,12,4,0
26,54395.48660289636,13321.486919605351,769.4251924645948,78,8,20.790983246337326,60,1,0
64,43852.70070856449,3479.215381281261,625.4253509243975,6,18,5.841083876015398,48,2,0
56,36973.18801289074,11204.392611856756,498.6100962773362,223,6,18.24106229992487,60,2,0
48,51150.13478823619,4505.9675160321185,770.4229005497366,194,9,11.264268570427872,24,4,0
37,70294.50881280791,22842.570773533633,520.8157886082777,288,12,22.465603862113962,48,4,0
60,43748.26267736756,28476.487807194673,665.5251454373729,80,9,10.67924323437011,36,0,0
23,42343.48721179452,3882.9740627036026,722.2461803983979,121,15,23.372518873727156,24,0,0
32,66096.33689918651,32052.71290185402,542.7159872188653,57,13,17.302416384468128,12,2,0
59,16306.733038512488,21083.999280297496,587.0180169546209,299,3,17.90110888991866,48,4,0
32,73769.44666039901,16944.0730374587,543.5944106700222,120,3,22.754721383701884,60,1,0
22,33872.924446162986,2817.768661166043,850.0,47,19,24.70806017672693,36,1,0
42,68891.22291023243,1868.6156385383565,723.44323317696,124,13,11.180161836479138,24,4,1
43,55876.90741223191,14711.568053091949,577.63958173422,152,12,6.777215783360367,48,3,0
50,10000.0,13618.740517695098,495.98216261857425,12,6,19.466932695041372,24,0,0
25,50237.45369421976,12641.878961233815,562.8303069552686,267,18,6.403575506929016,12,3,0
29,76285.63158174306,15389.596583454968,587.1781269042664,223,9,15.677331949751544,24,1,0
41,43928.95690612664,9284.535069704136,594.506772448051,226,17,11.90505531833094,60,4,0
31,45764.88484298027,13208.7748915928,729.1893010770048,190,12,12.799802897365922,60,1,0
25,34651.796769485314,14964.623892403197,508.91742957391796,249,17,9.709689614037467,12,0,0
55,73910.22326943098,35568.84245096796,758.7326318919696,189,15,18.98678693655023,12,1,1
47,40741.661073407,1000.0,469.348382273111,27,2,16.438058190037285,36,4,1
22,85830.60031996606,18002.768401139387,642.5008898647127,222,4,24.04887635926078,48,4,0
44,73106.70093970853,15675.184087360547,580.3855207151471,202,9,12.110764910348257,24,4,0
51,76638.87330213474,15163.550247777306,749.4602135966337,41,12,12.885877955620082,12,0,0
53,51603.46777450925,17931.544257095287,794.0443085027163,188,2,8.300188293847592,48,1,0
59,40273.4760133847,30863.665908429666,730.8779442316801,79,4,17.23324855737786,12,0,0
50,59568.501444989524,17762.58445009944,694.259512156722,37,12,6.89904802567013,12,0,1
57,81039.83261774483,3042.7227285011395,623.1373756636751,108,2,24.363336672520045,36,1,0
48,85464.81223336875,17874.26953869312,784.1274784306522,113,6,23.201360389872452,60,3,0
51,12856.06177704277,13721.959781063963,549.9369424006708,132,7,18.993786546490632,48,1,0
31,104095.9478143176,10068.056520793663,694.7138437171731,175,18,11.34576358459423,36,0,0
43,55042.85191462214,16496.197706743704,758.4610118398552,162,5,12.123017756815686,60,2,0
22,65582.62443775043,14056.468247126082,741.6140836867532,234,10,6.742533524295567,12,3,0
60,32094.338139539297,13183.10266384255,702.8774254808337,269,18,9.940546532865188,36,3,0
61,30716.469901855424,14183.42748151218,700.157600998553,53,11,12.060429775489595,60,2,0
47,21223.617070985412,5600.283446803676,739.2208570089174,153,17,13.958560548532088,60,3,0
55,84073.04365850838,20734.879851441037,636.7131795257967,237,11,14.285413797006177,36,1,0
22,36238.53330637321,13898.122994414975,792.6699316856017,41,5,22.70213150856217,24,2,0
59,48162.13622553482,17116.338133147532,850.0,215,6,13.996386887903796,36,2,0
57,43972.729207509234,8075.9107414466935,465.1478763020483,94,14,24.148526249212697,12,2,0
41,29583.446273184778,6044.787912021015,610.6062293176643,145,16,6.676237453156455,24,1,0
25,46020.90386288228,12026.64841071593,538.4271157418373,102,14,9.21954130844626,36,3,0
41,51758.00020708674,14768.347906540355,584.7466644187236,124,1,12.759730723200718,60,3,0
49,74975.55833652275,11712.19675548085,662.3847443297152,148,5,22.763101402046438,48,4,0
40,28818.01327411002,15686.83954405402,697.1014654056685,161,5,7.444245426119817,36,1,0
58,38329.98323670501,1000.0,633.485097899915,216,8,12.101279112512174,60,3,0
40,61002.147868968954,31029.92492268887,713.5672955701286,39,14,7.243458073220097,36,4,0
45,50907.818893348485,8870.619614041607,576.3359785651227,118,8,20.47991233043431,12,4,0
22,51276.23457767549,5730.137862815627,609.5219263152782,110,9,10.649355247618388,12,0,0
52,30578.535417010473,24147.88927087762,714.5941539565239,285,3,13.68762344759186,60,1,1
46,65569.23986305727,5697.075856157468,616.9291407384238,197,10,21.348645866470033,60,4,0
26,78272.47911116945,16615.714159317897,521.09621771166,116,16,8.356854517005747,24,2,0
61,76423.33119190179,5696.034566380915,850.0,24,11,23.943268529422028,12,2,0
23,46127.706233915145,12568.890023639711,743.8216339819095,284,2,12.878603438283452,48,0,0
53,10000.0,12668.680234144702,666.3062343151689,66,1,11.60803426515535,12,4,0
21,54674.616692988995,8997.162522003611,739.2315076706316,184,10,8.815141411949332,12,2,0
25,52006.2059915626,22000.55953069347,691.7328441055755,215,6,14.350254184586644,48,4,0
33,29637.627860618464,26336.645221484894,491.1821577496758,104,8,24.613932437790673,12,2,1
39,33566.85477480265,8877.170385895106,665.3213533873468,144,6,14.819705553219682,36,1,1
32,30088.85503158802,16045.794066311484,577.6613812310895,108,2,14.042711642602573,36,3,0
45,55490.48459569018,4439.572901118499,661.2903387118411,49,8,5.1525457594478645,12,2,0
55,33551.88758478846,15846.193426018292,690.4366352804848,211,3,10.753433707541966,12,1,0
32,53301.74918434281,21568.40320162269,745.2110772799008,89,12,9.558173961196035,48,3,0
50,97530.8226209757,15901.112225431458,551.4195785682359,268,6,5.779519320804683,12,0,0
25,46283.20165793675,10467.637152697931,555.0859015206746,190,19,13.920638185200254,60,3,0
54,26799.328236144185,12951.719562142123,602.5820905618403,294,7,7.712181937063576,36,1,0
42,20933.110703799786,11146.969576258543,796.4187512749606,16,13,15.059579686615589,12,2,0
59,56601.37674736909,13313.119869786795,613.6536677771901,231,4,14.09288232080559,60,0,1
33,90057.87033501506,9777.887841113576,703.4913680426422,79,14,9.454272644748158,12,4,0
23,31968.000257832515,16384.166921130418,644.4144081472125,58,4,20.966831291080045,24,0,0
40,10000.0,5401.281603244188,610.4741663020969,29,18,23.536265304219558,60,3,0
51,84149.31825007286,1000.0,663.4440445591633,130,7,7.681192891128045,36,1,0
25,100325.08837653496,23523.943795900628,729.1850774993948,122,13,6.947442756997686,36,0,0
44,65134.514805552215,14533.911444963853,717.3822160969542,50,3,11.89594434514438,24,0,0
60,58611.08659276483,15946.91656235524,529.1204001827493,79,17,17.208808683545247,60,2,0
53,51334.51038310945,9006.967658245994,683.5032539274195,250,1,17.639733210631373,60,3,0
28,63620.415363252534,11556.946265044307,813.054664501622,191,11,17.499255149022797,48,2,0
44,62696.102642364276,6472.28965213831,680.4910866021169,73,19,16.514262330191006,12,2,1
40,55659.73619291201,24418.40726817437,763.0875056306671,110,7,12.715638765978829,60,3,1
36,30953.815556487087,10985.00158980362,824.0465239166551,198,14,20.640035977379352,48,0,0
32,55553.898008694865,2642.0633974325065,666.3975631980132,176,7,24.064321345887777,24,1,0
33,48031.73489061252,20405.502372724488,643.8039137432323,19,11,16.792517030271014,24,1,0
62,33959.01507483332,24080.820118290394,692.9808390996992,204,19,9.388561873545367,24,3,0
59,55507.19958465999,13539.565961383269,778.7278658596949,28,16,16.235488405734415,48,3,1
45,40276.053145454265,27077.906220915498,634.0878113598752,9,17,20.110814464117077,36,1,0
52,51354.70447934998,17355.117708236867,535.3313891187175,8,14,21.59369461708316,24,1,0
44,59129.76540972172,13998.193115537735,685.9775775100868,62,15,19.365019463387014,48,4,0
64,61963.07232926135,14264.28150191961,742.8270248247659,32,18,22.809977351616872,48,3,0
29,40768.83750797176,18993.17595625239,689.9600027538452,151,12,24.040402503080617,12,2,1
60,59007.83716309995,23621.437764009417,693.8886827208797,79,13,14.840189691719686,24,0,0
43,63663.61413793337,19162.162806022567,646.1444492680401,31,4,15.8193718438885,36,0,0
33,69477.70106645743,17085.98828130356,626.5091796939189,3,10,11.7502887767142,48,4,0
52,56097.216650179435,15568.126083597464,777.0776704427487,189,9,18.177788867324153,36,3,0
35,62106.973660903255,20610.5826125091,471.61595214862234,125,12,16.913026011374825,36,0,1
56,41571.99793793952,9901.03569435456,659.1669137597517,21,4,8.574272601894107,24,0,0
25,101538.39502082628,2931.0992839411538,551.7698055668135,150,6,18.887131897783526,24,0,0
42,48717.76607119813,16483.97462343048,646.7265093400157,217,14,21.100394386541662,12,1,0
36,72423.69579340605,6904.097765261304,676.3950830669853,281,4,8.620881024421976,36,4,0
61,40264.814402786185,3057.3051055689302,700.5879178862126,171,10,8.284280720154015,36,2,0
30,57495.07746405015,27950.50026439793,664.179752181079,238,5,17.78163612390619,48,1,0
44,56748.48551780531,1000.0,789.0568147146661,149,7,7.323490447408854,48,3,1
38,60556.27769207154,19994.555201796647,660.5599324196539,107,7,21.19135061399289,48,4,0
38,33039.94283696847,6400.285748633631,543.8564131897498,194,10,17.859375967273717,36,1,0
27,57788.848958134666,8579.283064320134,753.4775896488095,51,13,5.64809377248465,12,1,1
24,40342.50678165407,18456.102614655836,683.6594166501255,141,15,20.408184806563476,60,4,0
46,66389.14990344875,33621.7545616071,554.0305699408908,63,5,15.197975648845183,48,3,0
25,32435.421606831915,20608.978864788933,723.0883479075721,172,16,14.923113511884274,60,4,0
36,56117.995635650994,6842.7138613855295,594.1703970185192,191,6,11.237867030318156,12,4,0
55,49433.846213985205,14636.09172943725,743.5277243727746,157,4,10.669450056489449,36,3,1
46,87098.11703759327,12692.445333434856,523.8450797155695,153,6,15.006225278517643,60,1,0
38,72355.74669670183,1000.0,637.4959536924241,231,16,5.0629640555791555,24,3,0
49,77449.94674434907,15461.876029881923,693.0188366443048,159,19,20.9022200478142,36,2,1
43,34568.897799827726,9616.673221142151,543.3303566555352,50,6,20.680215847849574,24,3,0
34,42332.74001335681,20914.145437939274,702.3205585257597,214,11,19.711163223628745,12,2,0
35,49918.633732026356,12533.990679464672,753.2799006676632,289,14,17.050288802951947,60,4,1
53,72891.17502772441,27372.305538375225,629.642063381757,107,15,10.911567095683544,60,0,0
45,57521.52588015959,17819.815000846695,689.2985101380053,203,1,18.159659310858146,12,4,0
41,35016.448509275,16707.236773725825,570.4646257627558,214,4,7.582955502839446,12,2,0
37,35861.84369201905,30721.909811735364,850.0,27,7,10.26792637858263,36,3,0
43,73849.43086279862,17402.34957548655,650.6227657545825,274,10,5.903923153935042,12,2,0
63,58166.80107398617,28150.538004559858,683.1244779286203,175,1,22.1894870427409,48,0,0
37,51049.22709909572,5954.848376781858,623.2027791928888,71,14,21.567033302203736,24,4,0
34,49392.255782817454,1000.0,583.9407846995148,70,6,14.01702438325053,12,2,0
49,67907.91321375515,16795.251369575686,746.4418278139304,282,14,13.752031766023459,48,1,0
40,28912.495898513385,24604.248780079404,409.3128459851249,50,19,23.51980327161499,60,4,0
50,51037.22142727716,5826.267252128444,467.6068128705389,83,6,18.503026697093212,12,4,0
39,52232.424516869156,11485.15761811572,682.0244922157881,53,6,19.18618227587289,24,2,0
59,25081.797024993502,1590.629950456485,613.2290478475386,122,11,12.1850636075645,24,2,0
33,45851.97182024273,14748.5886715318,734.5388781514623,226,11,10.832743294482356,36,0,0
38,95730.48819829151,14903.517882932421,598.2030499461558,16,17,7.287442509919854,60,1,0
43,33299.84525688185,19874.220863086608,482.84857929537236,219,9,6.450428467110636,60,2,0
53,52520.799194716266,10988.3929586753,643.3649102819214,71,14,23.11043866246996,24,0,0
59,10000.0,12878.551843343186,623.2016052103844,113,6,23.12713039607792,48,2,1
60,47221.74981303479,20025.62998404859,541.7522219858428,128,4,9.540370742207912,24,4,0
38,28512.509143706357,16726.22618373429,728.6275357725219,104,7,5.747525644186961,12,4,0
29,42963.584067717515,18239.622784824704,685.6948546178772,269,10,11.928976282703916,36,4,0
53,58523.33560280414,21820.11332812418,551.4152740439775,63,7,24.037846158492595,12,4,1
52,27484.68161239926,20864.179708799602,496.7078208928279,151,5,11.101138740525787,60,3,0
37,54820.692442842424,31880.86336401772,685.5142864272947,226,4,22.30476775132884,12,4,0
39,34404.52741954017,18559.228402110326,554.3665655123966,199,15,21.327302230062173,60,1,0
47,23290.93279183976,18584.054131802102,554.0596928188195,68,4,23.88832488666225,36,4,0
26,69654.08096191012,12566.584660735103,639.0938739125085,31,15,14.934147992533088,60,3,0
55,30771.833730363807,15502.366795163534,654.7498412352255,0,7,23.439107196477686,36,2,0
57,41523.227884376945,4732.455474448103,700.2941957171747,193,6,19.83651523012229,48,2,0
54,38585.24792915252,10052.571580534943,755.6957872189447,233,4,22.35974736318475,48,3,0
40,54337.68129308501,24026.245842855726,603.6261490808379,203,19,19.666952844101274,36,4,0
45,50646.04621632883,2593.9531834232403,708.7623774620262,73,2,14.223733550127339,24,0,0
24,46695.36241696705,26169.614517628408,632.5800653458044,151,15,23.381315113533056,36,1,0
30,35825.27289793809,12598.201485726606,767.696927905187,146,2,21.010873448076026,60,4,0
30,44693.94670297892,7729.936763566956,565.1777757583646,50,13,17.822975355606182,48,3,0
44,55876.83292367663,12788.683191283752,702.4235512746927,257,14,14.660708236310429,48,4,1
41,52357.85788800862,19724.13536271277,567.2905845537473,9,9,6.892581845206703,36,3,0
31,72435.38165367706,15704.898779225683,559.289811655685,102,16,21.30951862222146,24,4,1
47,65260.21319835781,30286.487802000156,604.3556192100152,133,9,13.327374492421445,36,0,0
36,72129.30108730198,18482.057293389502,439.7829675372687,189,17,12.188564697341702,60,0,0
46,77068.17024523906,19083.77324967867,748.6525757203536,65,3,9.612871817925035,60,1,0
50,53741.7115026418,19316.804500956223,562.7022188099008,263,5,15.832588118716238,12,1,0
36,67072.42838361082,16106.07082522058,603.9238363140454,186,12,21.597450755444534,24,3,0
27,56713.837569874544,13040.788768989605,553.2740789035036,291,5,10.791975039849335,48,0,0
36,76535.25231109619,15817.581349509557,744.9877470326163,135,14,23.413203182499693,60,1,0
55,14902.86481228449,16831.335616419794,676.7093467661077,94,17,12.938898897863275,60,3,0
36,43688.77419996012,14568.356037606902,705.0848427536852,186,5,24.388298518530622,24,1,0
60,58201.47596631275,25049.864288063378,666.9804765135108,231,13,18.532578610216973,36,0,0
32,61399.21665175368,24225.68591961713,666.8330089944387,205,15,12.344288080905573,12,4,0
55,49647.22680377756,5528.728288549302,683.2195801888695,298,17,24.672639945726836,60,2,0
41,16749.993920654983,22751.42263536247,744.9232437006023,232,10,16.88620674775192,12,0,0
63,46448.84779467404,14847.045356337094,535.2608835625598,62,16,20.372902745215434,48,1,0
56,66324.09470113018,12560.916979225169,592.9272937127321,267,16,14.035827866216646,12,2,1
37,43686.97523554249,20675.902989370657,544.8633981895529,55,17,7.385829181647303,60,0,0
52,51850.032352273854,17278.86362189275,709.992430718696,48,7,24.280660590730715,36,1,0
61,88330.98550747469,7828.43673087627,694.1260797574313,26,11,11.434547337020229,60,0,0
26,46262.453070702075,21455.69182817696,721.8112818618932,81,14,23.35836587209984,48,3,0
44,46852.35898241991,14310.931861831474,394.9774248079433,229,12,23.151162855796905,12,1,0
47,53883.45756302163,21322.02754990504,606.7279850245369,35,9,6.899986394308528,36,2,0
40,54750.777271875486,14884.596122520466,411.96574619312105,219,7,7.294059368844527,36,0,0
45,52692.360206773796,21433.15116060288,845.1233102763277,233,14,17.240972409339896,12,1,1
22,57864.015634760806,22577.663150733868,662.7017257845786,156,16,5.717808962926217,12,4,0
29,26198.691100320044,24566.622172674193,568.2544790612133,78,10,13.423227036049072,12,1,0
48,47575.903721050505,10116.075843372419,637.773574232088,296,5,15.555803793395373,48,0,0
58,25432.43741367284,29620.450393932217,648.1870315030337,235,19,8.935775740202148,36,4,0
23,51119.34172196374,13865.206550038673,847.7025586418804,27,7,20.403416933157587,60,2,0
40,62091.51708645425,5422.1351192260245,630.7640168632832,191,8,13.631623620511096,48,4,1
26,47226.06339793973,16460.2525792879,668.5592982855744,151,10,13.462900087991283,12,0,0
59,31063.22709891429,13565.717296428014,590.6928020985766,100,3,9.6870225943908,12,4,0
53,41381.62928544749,10332.70717645085,850.0,277,14,22.755979386791594,60,0,0
21,86020.18219240088,15413.274989153604,807.2373374963877,46,3,5.224426930344426,60,4,0
57,78993.9397442672,21015.156242268422,454.38768711737384,16,15,5.137854854725525,60,3,0
26,39155.68193095022,17682.08719639503,735.3669660356245,11,10,24.909087288245157,24,2,0
54,39056.23795728371,25671.13506384381,694.8044787256815,275,7,5.421718440883745,48,2,0
35,47824.37733288435,14030.214477057247,572.4140211612232,260,19,8.102842992639218,24,2,1
46,74793.56824961131,18401.67627848564,550.6713245834576,253,10,22.658451825595733,60,3,0
34,14980.827896419883,16994.197284456524,446.9983642753343,14,14,17.314449800784185,36,2,0
27,38896.55745788478,29880.334246874023,714.2723187332751,24,8,17.499884275478284,48,4,0
51,58226.383064556656,6880.642239059785,514.0584284174937,162,1,14.51452835546256,24,1,0
44,55917.59233944934,10478.235441041998,680.9851140450253,107,6,8.012067240860038,12,3,0
51,41447.01412248614,31654.089484546086,541.1572389884057,62,15,12.342449134583525,48,3,0
49,44954.16981498569,13223.984095153526,530.472815655483,242,5,19.358330685542263,36,0,0
62,56619.22107570087,2419.1195521705577,655.0253805851145,115,14,14.707265463835721,36,3,1
52,41792.0739938023,30876.961126423263,775.0616224516631,21,9,19.59612681310918,60,2,0
37,28731.120091073768,7231.918409943774,573.2474008100868,105,6,5.14504549242208,60,3,0
34,46291.92048062934,15786.515903563251,644.0808317076238,129,1,18.115313160096406,12,3,0
60,53787.134236274105,23620.771620994838,660.2879846972012,125,19,16.85897336268196,36,4,0
56,10000.0,22207.040562330196,642.1236250342749,227,15,24.487791689308224,60,4,1
44,57844.46351750313,7993.381647790408,680.9815151218502,260,2,23.140337159541108,24,3,0
47,69483.51337983613,34088.76921094158,651.6297655544641,27,19,17.006514016209998,60,2,0
45,42854.87921865442,19216.789140476307,475.8626690489936,14,17,16.524009923387197,12,4,0
52,43217.68777750161,14664.31657432875,780.4655694174562,182,11,6.851407833741918,12,1,0
38,35231.654989165705,7017.613568362017,689.4889358828702,293,18,23.821318921237253,24,4,0
38,46952.3146157776,18851.11298287384,628.6782520448294,209,14,19.137900604735158,48,0,0
57,38836.56277115192,27006.115685592464,550.050267507981,13,19,15.04431436304802,36,0,0
46,78952.11144126953,12730.057333223911,613.4874486542942,31,9,22.148990850336027,12,3,0
29,52492.12884771862,1000.0,737.4036540999986,43,11,19.61397952696317,36,3,1
55,10000.0,9364.4848046443,516.9099149958927,115,11,16.271387163158884,24,2,0
28,61410.69270933611,12340.763606248885,566.0691954212065,122,4,15.782482967953165,24,1,0
40,84382.796454742,2801.812745063875,641.4580329825054,101,18,23.52564143197712,48,2,0
62,60181.36100562023,19190.88849207373,489.26911146092914,3,12,20.982011584292284,12,2,0
42,73800.33139190542,20877.34300187382,552.9294849772792,189,9,13.061696154048441,24,0,0
39,63543.624454556964,9274.300912278586,622.4153193801617,202,5,17.57657207665785,60,1,0
50,69819.67727684595,21748.044014505074,404.8605756365175,237,1,8.927198302337256,36,1,0
48,68845.86457606661,7677.760230142656,625.9437671952364,58,9,23.665144880709825,36,4,0
55,69075.041311716,4349.918877925567,518.524100238094,144,7,18.9050250874184,60,3,0
63,56333.52183293269,6560.9539192209395,768.3028928758379,3,1,24.200545338259744,36,3,0
31,15699.343348612834,8376.448397624608,594.5544653726231,259,17,10.83924365996628,60,0,0
51,28214.20488418675,21310.50071248704,723.8385123183552,240,3,11.303563548954285,36,0,0
59,28580.869536858812,19454.38882180236,688.5877708744218,228,1,21.642193751392607,24,4,0
56,10000.0,7677.9436142789755,571.1039573842054,139,13,10.23663357738921,48,4,0
50,41304.70617012153,9614.731450672944,685.1904577820732,53,12,12.152926965320454,12,2,0
43,78309.46486378822,29157.330262830917,820.0223915788259,62,17,22.6860410476008,12,3,0
39,21272.477956461105,21546.74328275788,654.962483136101,142,8,15.355049818363995,12,4,0
32,64561.50339010528,3714.465510178172,614.4963094418504,55,15,11.007725069547083,12,1,0
35,60582.07923345893,25612.24126293131,688.0606278941939,72,17,13.186573201698845,12,2,1
51,54599.37514754539,33050.94287318291,698.4189904085143,96,2,19.238234581619093,60,2,0
63,73651.61084829234,14793.410782941368,613.0419145119424,79,10,8.173281200715916,24,3,0
57,49173.717941645504,12574.341629737153,359.5647646263877,286,1,24.24320295725412,48,3,0
57,80430.49131520162,11587.125622527145,560.8999422831068,270,13,14.85840261270843,12,3,0
35,46010.17577087215,12517.91597598133,519.559829965081,129,12,20.29843253177075,36,0,0
49,56867.27802593283,21147.15539629716,647.6501627992678,12,15,19.039326420313113,36,3,0
63,47167.95926552924,9938.090441002478,767.6306581452964,247,10,18.61477189304181,48,0,0
